# Antonio Boffa   Davide Montagno Bozzone
# Group BOFMON
# ML-CUP19
# 30/11/2019
1,29.516449,-4.2235665
2,11.429367,-7.9340644
3,17.966646,-14.885331
4,15.086734,-12.021983
5,25.397228,-8.493241
6,15.60153,-12.27323
7,8.190175,-4.712025
8,8.397636,-4.990594
9,8.024922,-4.7051787
10,13.236134,-10.0217
11,6.212636,-2.436835
12,21.619856,-12.325728
13,13.463572,-9.94562
14,13.660453,-10.214259
15,19.531736,-14.336604
16,11.821697,-8.356391
17,11.349149,-8.099917
18,30.889353,-3.606359
19,30.660889,-3.7550902
20,4.9382544,-1.1375014
21,14.866177,-11.993864
22,29.480724,-4.254018
23,15.448521,-12.355059
24,22.616827,-11.8707
25,20.109295,-13.738063
26,19.470333,-13.996951
27,12.356053,-9.052067
28,9.858637,-6.6220846
29,30.736816,-3.890368
30,25.803951,-7.7261486
31,12.009519,-8.474682
32,9.543336,-5.8486032
33,25.14538,-8.977865
34,26.989906,-5.663982
35,21.056051,-12.503234
36,14.957321,-11.452906
37,23.953247,-10.916751
38,4.4825583,-0.22337654
39,15.126655,-11.696864
40,21.829693,-12.147466
41,6.0787554,-2.2013826
42,12.715931,-9.510673
43,14.578341,-11.3304405
44,7.933798,-4.2407436
45,19.995525,-14.658025
46,24.699223,-8.968908
47,6.228285,-2.3860881
48,5.436535,-1.390039
49,16.730968,-13.969988
50,25.46323,-6.6733413
51,28.930546,-4.6792407
52,17.360353,-14.049865
53,29.527676,-4.580442
54,7.9797707,-4.335425
55,5.253107,-1.0232859
56,19.993849,-13.065659
57,5.4477644,-1.7455642
58,29.516376,-4.223592
59,19.690838,-14.386799
60,5.42047,-1.3136343
61,16.74123,-13.898562
62,18.671576,-14.604893
63,15.342237,-11.019439
64,24.270212,-9.730183
65,20.699022,-14.288622
66,23.052347,-11.577835
67,24.845724,-6.424669
68,5.118414,-1.4627101
69,9.627144,-5.978982
70,19.613066,-14.09568
71,10.744693,-6.8305335
72,22.771196,-10.8884325
73,13.988203,-10.286577
74,19.633608,-14.876209
75,31.7305,-3.6769176
76,13.441229,-10.229642
77,24.93897,-8.938855
78,12.511984,-8.946545
79,7.622408,-3.4676313
80,29.530863,-4.400788
81,21.07279,-13.073016
82,13.472097,-10.251515
83,12.401248,-8.867016
84,18.261621,-14.639678
85,23.900677,-9.839551
86,7.474475,-3.802703
87,17.325457,-15.025769
88,31.488995,-3.5709393
